196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.150368
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.188496
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.150380
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.150372
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.188420
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.188508
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.150356
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.150348
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.188436
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.188500
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.112
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.471
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.188428
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.150344
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.150392
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.150352
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.150396
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.188424
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.150388
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.150368
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.188496
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.150380
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.150372
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.188420
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.188508
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.150356
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.150348
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.188436
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.188500
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.112
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.471
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.5.188428
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.150344
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.150392
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.150352
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.150396
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.188424
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.150388
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.150368
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.188496
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.150380
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.150372
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.188420
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.188508
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.150356
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.150348
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.188436
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.188500
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.112
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.471
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.6.188428
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.150344
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.150392
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.150352
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.150396
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.188424
